url,source,headline,status,error,headline_clean,headline_norm,label
https://www.nbcnews.com/news/us-news/ryan-routh-pleads-not-guilty-charges-sought-assassinate-trump-golf-cou-rcna173254,NBC,Ryan Routh pleads not guilty to charges he sought to assassinate Trump at golf course,200,,Ryan Routh pleads not guilty to charges he sought to assassinate Trump at golf course,ryan routh pleads guilty charge sought assassinate trump golf course,0
https://www.nbcnews.com/news/us-news/s-palestinian-protests-us-rcna143666,NBC,Who's behind the pro-Palestinian protests that are disrupting Biden's campaign events and blocking city streets?,200,,Who's behind the pro-Palestinian protests that are disrupting Biden's campaign events and blocking city streets?,who behind propalestinian protest disrupting bidens campaign event blocking city street,0
https://www.nbcnews.com/news/us-news/second-officer-capitol-riot-dies-suicide-police-chief-says-n1256003,NBC,"Second officer from Capitol riot dies by suicide, police chief says",200,,"Second officer from Capitol riot dies by suicide, police chief says",second officer capitol riot dy suicide police chief say,0
https://www.nbcnews.com/news/us-news/she-was-big-kid-son-hyun-jung-grant-killed-atlanta-n1261579,NBC,"'She was a big kid': Son of Hyun Jung Grant, killed in Atlanta shootings, recalls last moment they spent together",200,,"She was a big kid': Son of Hyun Jung Grant, killed in Atlanta shootings, recalls last moment they spent together",big kid son hyun jung grant killed atlanta shooting recall last moment spent together,0
https://www.nbcnews.com/news/us-news/stun-guns-stinger-whips-crossbow-what-police-found-capitol-protesters-n1254127,NBC,"Stun guns, 'stinger whips' and a crossbow: What police found on the Capitol protesters",200,,"Stun guns, 'stinger whips' and a crossbow: What police found on the Capitol protesters",stun gun stinger whip crossbow police found capitol protester,0
https://www.nbcnews.com/news/us-news/surveillance-video-trump-golf-course-seized-apparent-assassination-att-rcna171815,NBC,Security video near Trump golf course seized after apparent assassination attempt,200,,Security video near Trump golf course seized after apparent assassination attempt,security video near trump golf course seized apparent assassination attempt,0
https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254,NBC,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",200,,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",suspect laken riley killing indicted murder kidnapping peeping tom charge,0
https://www.nbcnews.com/news/us-news/suspect-wadea-al-fayoume-death-was-obsessed-israel-hamas-war-prosecuto-rcna120589,NBC,"Suspect in death of 6-year-old Palestinian American boy was obsessed with Israel-Hamas war, prosecutors say",200,,"Suspect in death of 6-year-old Palestinian American boy was obsessed with Israel-Hamas war, prosecutors say",suspect death yearold palestinian american boy obsessed israelhamas war prosecutor say,0
https://www.nbcnews.com/news/us-news/texas-husband-held-1m-bond-wifes-strangulation-death-was-first-reporte-rcna176173,NBC,Texas husband held on $1M bond in wife's strangulation death that was first reported as suicide,200,,Texas husband held on $1M bond in wife's strangulation death that was first reported as suicide,texas husband held bond wife strangulation death first reported suicide,0
https://www.nbcnews.com/news/us-news/texas-woman-sought-abortion-court-order-leave-state-rcna129087,NBC,Texas Supreme Court rules against woman who sought abortion hours after she says she’ll travel out of state,200,,Texas Supreme Court rules against woman who sought abortion hours after she says she'll travel out of state,texas supreme court rule woman sought abortion hour say shell travel state,0
https://www.nbcnews.com/news/us-news/their-inaction-cost-lives-u-s-capitol-police-union-rebukes-n1255882,NBC,'Their inaction cost lives': U.S. Capitol Police union rebukes leadership,200,,Their inaction cost lives': U.S. Capitol Police union rebukes leadership,inaction cost life u capitol police union rebuke leadership,0
https://www.nbcnews.com/news/us-news/third-d-c-officer-who-responded-capitol-riot-dies-suicide-n1275740,NBC,Four officers who responded to Capitol riot have died by suicide,200,,Four officers who responded to Capitol riot have died by suicide,four officer responded capitol riot died suicide,0
https://www.nbcnews.com/news/us-news/tiktoker-rachel-yaffe-dies-rare-liver-cancer-27-rcna175880,NBC,TikToker Rachel Yaffe dies of rare liver cancer at 27,200,,TikToker Rachel Yaffe dies of rare liver cancer at 27,tiktoker rachel yaffe dy rare liver cancer,0
https://www.nbcnews.com/news/us-news/tourists-came-sunny-disney-vacation-are-instead-stranded-storm-rcna174486,NBC,Tourists who came for a sunny Disney vacation are instead stranded by the storm,200,,Tourists who came for a sunny Disney vacation are instead stranded by the storm,tourist came sunny disney vacation instead stranded storm,0
https://www.nbcnews.com/news/us-news/university-leaders-condemn-jewish-genocide-rhetoric-backlash-grows-rcna128502,NBC,University leaders condemn Jewish genocide rhetoric as backlash grows,200,,University leaders condemn Jewish genocide rhetoric as backlash grows,university leader condemn jewish genocide rhetoric backlash grows,0
https://www.nbcnews.com/news/us-news/university-pennsylvania-president-steps-criticism-antisemitism-testimo-rcna128712,NBC,University of Pennsylvania president steps down amid criticism of antisemitism testimony,200,,University of Pennsylvania president steps down amid criticism of antisemitism testimony,university pennsylvania president step amid criticism antisemitism testimony,0
https://www.nbcnews.com/news/us-news/us-calls-un-security-council-vote-cease-fire-proposal-gaza-rcna156373,NBC,U.N. Security Council passes Gaza cease-fire proposal drafted by the U.S.,200,,U.N. Security Council passes Gaza cease-fire proposal drafted by the U.S.,un security council pass gaza ceasefire proposal drafted u,0
https://www.nbcnews.com/news/us-news/us-send-troops-ready-help-evacuate-us-citizens-lebanon-rcna172367,NBC,U.S. to send troops to be ready to help evacuate U.S. citizens from Lebanon,200,,U.S. to send troops to be ready to help evacuate U.S. citizens from Lebanon,u send troop ready help evacuate u citizen lebanon,0
https://www.nbcnews.com/news/us-news/victims-atlanta-area-spa-shootings-include-recently-married-mother-army-n1261430,NBC,"Victims in Atlanta-area spa shootings include recently married mother, Army veteran",200,,"Victims in Atlanta-area spa shootings include recently married mother, Army veteran",victim atlantaarea spa shooting include recently married mother army veteran,0
https://www.nbcnews.com/news/us-news/x-restores-taylor-swift-search-function-sexually-explicit-deepfakes-we-rcna136329,NBC,X restores Taylor Swift search function after sexually explicit deepfakes went viral,200,,X restores Taylor Swift search function after sexually explicit deepfakes went viral,restores taylor swift search function sexually explicit deepfakes went viral,0
https://www.nbcnews.com/news/weather/heavy-rain-rare-flooding-dubai-middle-east-rcna148056,NBC,Record floods hit Dubai after up to 10 inches of rain; 18 dead in Oman,200,,Record floods hit Dubai after up to 10 inches of rain; 18 dead in Oman,record flood hit dubai inch rain dead oman,0
https://www.nbcnews.com/news/weather/live-blog/hurricane-helene-live-updates-rcna173973,NBC,Hurricane Helene: Over 220 dead as some communities struggle to get basic supplies,200,,Hurricane Helene: Over 220 dead as some communities struggle to get basic supplies,hurricane helene dead community struggle get basic supply,0
https://www.nbcnews.com/news/weather/live-blog/hurricane-milton-live-updates-rcna174253,NBC,Hurricane Milton: 'Potentially catastrophic' Category 5 storm takes aim at Florida,200,,Hurricane Milton: 'Potentially catastrophic' Category 5 storm takes aim at Florida,hurricane milton potentially catastrophic category storm take aim florida,0
https://www.nbcnews.com/news/weather/two-storms-gain-strength-atlantic-devastation-hurricane-helene-rcna173799,NBC,Two more storms gain strength in Atlantic following devastation of Hurricane Helene,200,,Two more storms gain strength in Atlantic following devastation of Hurricane Helene,two storm gain strength atlantic following devastation hurricane helene,0
https://www.nbcnews.com/news/will-protesters-police-problem-democratic-national-convention-rcna166535,NBC,"Will protesters, or police, be the problem at the Democratic National Convention?",200,,"Will protesters, or police, be the problem at the Democratic National Convention?",protester police problem democratic national convention,0
https://www.nbcnews.com/news/world/17-hostages-released-second-group-israel-hamas-pause-fighting-gaza-rcna126651,NBC,17 hostages released in second group amid temporary cease-fire in Gaza,200,,17 hostages released in second group amid temporary cease-fire in Gaza,hostage released second group amid temporary ceasefire gaza,0
https://www.nbcnews.com/news/world/2-wounded-new-jerusalem-attack-israeli-paramedics-say-rcna67996,NBC,"Palestinian gunman wounds 2 in Jerusalem, a day after 7 were killed",200,,"Palestinian gunman wounds 2 in Jerusalem, a day after 7 were killed",palestinian gunman wound jerusalem day killed,0
https://www.nbcnews.com/news/world/5-israeli-soldiers-killed-friendly-fire-northern-gaza-jabalia-rcna152534,NBC,"Israeli military says 5 soldiers killed by friendly fire in northern Gaza, more troops to join Rafah operation",200,,"Israeli military says 5 soldiers killed by friendly fire in northern Gaza, more troops to join Rafah operation",israeli military say soldier killed friendly fire northern gaza troop join rafah operation,0
https://www.nbcnews.com/news/world/american-hostages-hamas-gaza-kidnapped-rcna170170,NBC,Who are the American hostages still held by Hamas?,200,,Who are the American hostages still held by Hamas?,american hostage still held hamas,0
https://www.nbcnews.com/news/world/americans-imprisoned-iran-prisoner-exchange-deal-rcna99105,NBC,Americans held in Iran placed under house arrest as part of a planned prisoner swap,200,,Americans held in Iran placed under house arrest as part of a planned prisoner swap,american held iran placed house arrest part planned prisoner swap,0
https://www.nbcnews.com/news/world/andrew-tate-influencer-home-raided-romania-rape-human-trafficking-rcna167502,NBC,Police raid Andrew Tate’s home in Romania as new allegations emerge involving minors,200,,Police raid Andrew Tate's home in Romania as new allegations emerge involving minors,police raid andrew tate home romania new allegation emerge involving minor,0
https://www.nbcnews.com/news/world/anniversary-mass-protests-irans-leader-expresses-no-regrets-threatens-rcna104621,NBC,"Before anniversary of mass protests, Iran’s leader expresses no regrets",200,,"Before anniversary of mass protests, Iran's leader expresses no regrets",anniversary mass protest iran leader express regret,0
https://www.nbcnews.com/news/world/apple-opens-first-india-store-tim-cook-rcna80156,NBC,Apple opens first India store as fans take selfies with CEO Tim Cook,200,,Apple opens first India store as fans take selfies with CEO Tim Cook,apple open first india store fan take selfies ceo tim cook,0
https://www.nbcnews.com/news/world/arabs-living-israels-desert-are-sitting-ducks-hamas-rcna120168,NBC,"No bomb shelters, no sirens, no Iron Dome: Israel’s long-neglected Arab Bedouins",200,,"No bomb shelters, no sirens, no Iron Dome: Israel's long-neglected Arab Bedouins",bomb shelter siren iron dome israel longneglected arab bedouin,0
https://www.nbcnews.com/news/world/b-tselem-labels-israel-apartheid-regime-first-time-n1253863,NBC,B'Tselem labels Israel an 'apartheid regime' for first time,200,,B'Tselem labels Israel an 'apartheid regime' for first time,btselem label israel apartheid regime first time,0
https://www.nbcnews.com/news/world/bahrain-becomes-second-arab-nation-recognize-israel-less-month-n1239894,NBC,Bahrain becomes second Arab nation to recognize Israel in less than a month,200,,Bahrain becomes second Arab nation to recognize Israel in less than a month,bahrain becomes second arab nation recognize israel less month,0
https://www.nbcnews.com/news/world/bangladesh-court-scales-back-government-jobs-quota-deadly-protests-rcna162885,NBC,Bangladesh’s top court scales back government jobs quota after deadly unrest that has killed scores,200,,Bangladesh's top court scales back government jobs quota after deadly unrest that has killed scores,bangladesh top court scale back government job quota deadly unrest killed score,0
https://www.nbcnews.com/news/world/bangladesh-prime-minister-reportedly-ousted-student-led-protests-rcna165110,NBC,Bangladesh prime minister is ousted after weeks of deadly protests,200,,Bangladesh prime minister is ousted after weeks of deadly protests,bangladesh prime minister ousted week deadly protest,0
https://www.nbcnews.com/news/world/bangladesh-protesters-call-nobel-laureate-muhammad-yunus-lead-rcna165310,NBC,Bangladesh protesters call on Nobel laureate Muhammad Yunus to lead,200,,Bangladesh protesters call on Nobel laureate Muhammad Yunus to lead,bangladesh protester call nobel laureate muhammad yunus lead,0
https://www.nbcnews.com/news/world/bangladesh-restores-internet-students-job-quota-protests-rcna164015,NBC,Bangladesh restores internet as students call off job-quota protests,200,,Bangladesh restores internet as students call off job-quota protests,bangladesh restores internet student call jobquota protest,0
https://www.nbcnews.com/news/world/bangladesh-suspends-internet-28-killed-deadly-protests-government-jobs-rcna162665,NBC,Bangladesh security forces fire bullets and sound grenades as protests over government jobs escalate,200,,Bangladesh security forces fire bullets and sound grenades as protests over government jobs escalate,bangladesh security force fire bullet sound grenade protest government job escalate,0
https://www.nbcnews.com/news/world/bangladesh-tribunal-issues-arrest-warrant-former-leader-sheikh-hasina-rcna176060,NBC,Bangladesh tribunal issues arrest warrant for former leader Sheikh Hasina,200,,Bangladesh tribunal issues arrest warrant for former leader Sheikh Hasina,bangladesh tribunal issue arrest warrant former leader sheikh hasina,0
https://www.nbcnews.com/news/world/banker-to-the-poor-microcredit-muhammad-yunus-bangladesh-prison-rcna141088,NBC,Nobel peace laureate known as 'banker to the poor' faces jail in Bangladesh,200,,Nobel peace laureate known as 'banker to the poor' faces jail in Bangladesh,nobel peace laureate known banker poor face jail bangladesh,0
https://www.nbcnews.com/news/world/beijing-half-marathon-organizers-investigate-chinese-runners-controver-rcna147782,NBC,Beijing Half Marathon organizers investigate Chinese runner's controversial win,200,,Beijing Half Marathon organizers investigate Chinese runner's controversial win,beijing half marathon organizer investigate chinese runner controversial win,0
https://www.nbcnews.com/news/world/benjamin-netanyahu-israel-prime-minister-sworn-in-right-wing-rcna63616,NBC,Netanyahu seals dramatic comeback as he is sworn in as Israel prime minister,200,,Netanyahu seals dramatic comeback as he is sworn in as Israel prime minister,netanyahu seal dramatic comeback sworn israel prime minister,0
https://www.nbcnews.com/news/world/biden-top-adviser-saudi-crown-prince-israel-normalization-jake-sulliva-rcna96818,NBC,Biden dispatches top adviser for talks with Saudi crown prince,200,,Biden dispatches top adviser for talks with Saudi crown prince,biden dispatch top adviser talk saudi crown prince,0
https://www.nbcnews.com/news/world/blinken-arrives-israel-shore-gaza-cease-fire-n1268447,NBC,Blinken arrives in Israel to strengthen Gaza cease-fire,200,,Blinken arrives in Israel to strengthen Gaza cease-fire,blinken arrives israel strengthen gaza ceasefire,0
https://www.nbcnews.com/news/world/britain-emergency-heatwave-hot-wildfires-europe-france-spain-portugal-rcna38647,NBC,"Britain braces for record heat, risking lives and infrastructure",200,,"Britain braces for record heat, risking lives and infrastructure",britain brace record heat risking life infrastructure,0
https://www.nbcnews.com/news/world/bts-k-pop-stars-military-service-south-korea-rcna52497,NBC,BTS stars to serve military duty in South Korea,200,,BTS stars to serve military duty in South Korea,bts star serve military duty south korea,0
https://www.nbcnews.com/news/world/bts-star-jin-begins-military-service-south-korea-rcna61406,NBC,BTS star Jin begins military service in South Korea,200,,BTS star Jin begins military service in South Korea,bts star jin begin military service south korea,0
https://www.nbcnews.com/news/world/can-israel-take-out-tunnels-hamas-uses-move-fighters-weapons-rcna120315,NBC,Can Israel take out the tunnels that Hamas uses to move its fighters and weapons?,200,,Can Israel take out the tunnels that Hamas uses to move its fighters and weapons?,israel take tunnel hamas us move fighter weapon,0
https://www.nbcnews.com/news/world/canada-expels-top-india-diplomats-links-murder-sikh-leader-rcna175414,NBC,"Canada expels top India diplomats, links them to murder of Sikh leader",200,,"Canada expels top India diplomats, links them to murder of Sikh leader",canada expels top india diplomat link murder sikh leader,0
https://www.nbcnews.com/news/world/canada-india-killing-sikh-activist-hardeep-singh-nijjar-rcna105749,NBC,"Canada accuses India of an assassination on its soil, leading both countries to expel diplomats",200,,"Canada accuses India of an assassination on its soil, leading both countries to expel diplomats",canada accuses india assassination soil leading country expel diplomat,0
https://www.nbcnews.com/news/world/canadian-prime-minister-justin-trudeau-announces-separation-wife-sophi-rcna97778,NBC,"Canadian PM Justin Trudeau announces separation from his wife, Sophie Grégoire Trudeau",200,,"Canadian PM Justin Trudeau announces separation from his wife, Sophie Grégoire Trudeau",canadian pm justin trudeau announces separation wife sophie gr goire trudeau,0
https://www.nbcnews.com/news/world/cats-freedom-women-afghanistan-meryl-streep-says-rcna172391,NBC,"Cats have more freedom than women in Afghanistan, Meryl Streep says",200,,"Cats have more freedom than women in Afghanistan, Meryl Streep says",cat freedom woman afghanistan meryl streep say,0
https://www.nbcnews.com/news/world/cease-fire-talks-advance-israel-threatens-rafah-invasion-rcna150698,NBC,Cease-fire talks advance in Egypt even as Israel threatens to invade Rafah,200,,Cease-fire talks advance in Egypt even as Israel threatens to invade Rafah,ceasefire talk advance egypt even israel threatens invade rafah,0
https://www.nbcnews.com/news/world/china-building-nuclear-weapons-arsenal-faster-rcna121349,NBC,"China is building up its nuclear arsenal faster than predicted, U.S. report says",200,,"China is building up its nuclear arsenal faster than predicted, U.S. report says",china building nuclear arsenal faster predicted u report say,0
https://www.nbcnews.com/news/world/china-economy-falters-middle-class-confidence-xi-business-rcna145809,NBC,"As China’s economy falters, so does middle-class confidence",200,,"As China's economy falters, so does middle-class confidence",china economy falter middleclass confidence,0
https://www.nbcnews.com/news/world/china-exit-bans-foreigners-xi-rcna82393,NBC,China’s exit bans multiply as political control tightens under Xi,200,,China's exit bans multiply as political control tightens under Xi,china exit ban multiply political control tightens xi,0
https://www.nbcnews.com/news/world/china-floods-drought-farming-wheat-climate-change-rcna96111,NBC,Chinese farmers hit by floods and drought say extreme weather is getting worse,200,,Chinese farmers hit by floods and drought say extreme weather is getting worse,chinese farmer hit flood drought say extreme weather getting worse,0
https://www.nbcnews.com/news/world/china-hamas-fatah-palestinian-unity-middle-east-diplomacy-rcna162825,NBC,China raises Middle East diplomatic ambitions with talks between Hamas and rival Fatah,200,,China raises Middle East diplomatic ambitions with talks between Hamas and rival Fatah,china raise middle east diplomatic ambition talk hamas rival fatah,0
https://www.nbcnews.com/news/world/china-japan-end-dispute-fukushima-water-discharge-rcna171950,NBC,China and Japan end dispute over Fukushima water discharge,200,,China and Japan end dispute over Fukushima water discharge,china japan end dispute fukushima water discharge,0
https://www.nbcnews.com/news/world/china-national-peoples-congress-premier-news-conference-scrapped-rcna141592,NBC,China scraps premier’s annual news conference in surprise move ahead of National People’s Congress,200,,China scraps premier's annual news conference in surprise move ahead of National People's Congress,china scrap premier annual news conference surprise move ahead national people congress,0
https://www.nbcnews.com/news/world/china-north-korea-official-talks-rcna147523,NBC,Chinese official talks with North Korean counterpart in the nations' highest-level meeting in years,200,,Chinese official talks with North Korean counterpart in the nations' highest-level meeting in years,chinese official talk north korean counterpart nation highestlevel meeting year,0
https://www.nbcnews.com/news/world/china-qin-gang-removes-foreign-minister-wolf-warrior-diplomacy-rcna96135,NBC,China’s foreign minister removed from post,200,,China's foreign minister removed from post,china foreign minister removed post,0
https://www.nbcnews.com/news/world/china-reports-third-quarter-gdp-growth-46-slightly-beating-expectation-rcna176047,NBC,"China reports third-quarter GDP growth of 4.6%, slightly beating expectations",200,,"China reports third-quarter GDP growth of 4.6%, slightly beating expectations",china report thirdquarter gdp growth slightly beating expectation,0
https://www.nbcnews.com/news/world/china-sanctions-5-us-defense-companies-taiwan-arms-sales-rcna132694,NBC,China sanctions 5 U.S. defense companies over Taiwan arms sales,200,,China sanctions 5 U.S. defense companies over Taiwan arms sales,china sanction u defense company taiwan arm sale,0
https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631,NBC,"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool",200,,"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool",looking lead love job seeker china turn tinder networking tool,0
https://www.nbcnews.com/news/world/climate-change-made-uk-heat-wave-hotter-likely-study-finds-rcna40680,NBC,"Climate change made U.K. heat wave hotter and more likely, study finds",200,,"Climate change made U.K. heat wave hotter and more likely, study finds",climate change made uk heat wave hotter likely study find,0
https://www.nbcnews.com/news/world/death-heartbreak-every-turn-kibbutz-gaza-was-ambushed-hamas-rcna119975,NBC,Death and heartbreak at every turn in kibbutz near Gaza that was ambushed by Hamas,200,,Death and heartbreak at every turn in kibbutz near Gaza that was ambushed by Hamas,death heartbreak every turn kibbutz near gaza ambushed hamas,0
https://www.nbcnews.com/news/world/death-iran-president-raisi-prompts-grief-relief-celebration-rcna153003,NBC,"Grief, but also relief for some, after Iran President Ebrahim Raisi dies in helicopter crash",200,,"Grief, but also relief for some, after Iran President Ebrahim Raisi dies in helicopter crash",grief also relief iran president ebrahim raisi dy helicopter crash,0
https://www.nbcnews.com/news/world/diplomatic-efforts-ceasefire-ramp-after-strikes-claim-more-lives-israel-n1267519,NBC,"Israel, Hamas launch rockets, airstrikes as Gaza conflict enters second week",200,,"Israel, Hamas launch rockets, airstrikes as Gaza conflict enters second week",israel hamas launch rocket airstrikes gaza conflict enters second week,0
https://www.nbcnews.com/news/world/donald-trump-vladimir-putin-covid-testing-devices-phone-calls-kremlin-rcna174632,NBC,Kremlin claims Trump sent Covid test machines to Putin,200,,Kremlin claims Trump sent Covid test machines to Putin,kremlin claim trump sent covid test machine putin,0
https://www.nbcnews.com/news/world/dozens-children-drown-hindu-festival-india-rcna172969,NBC,Dozens of children drown during Hindu festival in India,200,,Dozens of children drown during Hindu festival in India,dozen child drown hindu festival india,0
https://www.nbcnews.com/news/world/dozens-killed-israel-strikes-al-mawasi-hamas-mohamed-deif-rcna161692,NBC,At least 90 killed in Israeli military operation targeting two Hamas officials,200,,At least 90 killed in Israeli military operation targeting two Hamas officials,least killed israeli military operation targeting two hamas official,0
https://www.nbcnews.com/news/world/dozens-palestinians-wounded-confrontations-police-sacred-site-israel-n1266739,NBC,Dozens of Palestinians wounded in confrontations with police at sacred site in Israel,200,,Dozens of Palestinians wounded in confrontations with police at sacred site in Israel,dozen palestinian wounded confrontation police sacred site israel,0
https://www.nbcnews.com/news/world/european-countries-develop-new-ways-tackle-domestic-violence-during-coronavirus-n1174301,NBC,European countries develop new ways to tackle domestic violence during coronavirus lockdowns,200,,European countries develop new ways to tackle domestic violence during coronavirus lockdowns,european country develop new way tackle domestic violence coronavirus lockdown,0
https://www.nbcnews.com/news/world/everybody-scared-gaza-faces-threat-ground-invasion-tensions-run-high-i-rcna120346,NBC,"'Everybody is scared': As Gaza faces threat of ground invasion, tensions run high in Israel",200,,"Everybody is scared': As Gaza faces threat of ground invasion, tensions run high in Israel",everybody scared gaza face threat ground invasion tension run high israel,0
https://www.nbcnews.com/news/world/explainer-how-did-latest-israeli-palestinian-crisis-emerge-n1267399,NBC,Explainer: How did the latest Israeli-Palestinian crisis emerge?,200,,Explainer: How did the latest Israeli-Palestinian crisis emerge?,explainer latest israelipalestinian crisis emerge,0
https://www.nbcnews.com/news/world/famine-gaza-hunger-israel-hamas-war-rcna141891,NBC,"As malnutrition deaths are reported and hunger grows, will 'famine' be declared in Gaza?",200,,"As malnutrition deaths are reported and hunger grows, will 'famine' be declared in Gaza?",malnutrition death reported hunger grows famine declared gaza,0
https://www.nbcnews.com/news/world/far-away-tense-jerusalem-squad-pressures-biden-israel-palestinian-conflict-n1267275,NBC,Biden followed pro-Israel U.S. precedent. But new critics shake the status quo.,200,,Biden followed pro-Israel U.S. precedent. But new critics shake the status quo.,biden followed proisrael u precedent new critic shake status quo,0
https://www.nbcnews.com/news/world/flooding-beijing-china-rain-rcna97473,NBC,20 dead and 27 missing in flooding around Beijing after days of rain,200,,20 dead and 27 missing in flooding around Beijing after days of rain,dead missing flooding around beijing day rain,0
https://www.nbcnews.com/news/world/floods-casualties-torrential-rain-central-europe-rcna171187,NBC,Floods claim two more casualties as torrential rain batters central Europe,200,,Floods claim two more casualties as torrential rain batters central Europe,flood claim two casualty torrential rain batter central europe,0
https://www.nbcnews.com/news/world/floods-romania-kill-least-four-people-rain-batters-central-europe-rcna171145,NBC,Floods in Romania kill at least four people as rain batters central Europe,200,,Floods in Romania kill at least four people as rain batters central Europe,flood romania kill least four people rain batter central europe,0
https://www.nbcnews.com/news/world/former-bangladesh-leader-calls-inquiry-killings-unrest-led-ouster-rcna166522,NBC,Former Bangladesh leader calls for inquiry into killings during unrest that led to her ouster,200,,Former Bangladesh leader calls for inquiry into killings during unrest that led to her ouster,former bangladesh leader call inquiry killing unrest led ouster,0
https://www.nbcnews.com/news/world/former-top-legal-officials-oppose-judicial-overhaul-israel-rcna65490,NBC,Former top legal officials oppose judicial overhaul in Israel,200,,Former top legal officials oppose judicial overhaul in Israel,former top legal official oppose judicial overhaul israel,0
https://www.nbcnews.com/news/world/freed-hamas-hostages-come-home-find-kibbutz-destroyed-rcna128621,NBC,Freed Hamas hostages come home to find kibbutz destroyed,200,,Freed Hamas hostages come home to find kibbutz destroyed,freed hamas hostage come home find kibbutz destroyed,0
https://www.nbcnews.com/news/world/full-transcript-read-lester-holts-interview-iranian-president-ebrahim-rcna104913,NBC,Full Transcript: Read Lester Holt’s interview with Iranian President Ebrahim Raisi,200,,Full Transcript: Read Lester Holt's interview with Iranian President Ebrahim Raisi,full transcript read lester holts interview iranian president ebrahim raisi,0
https://www.nbcnews.com/news/world/gaza-burials-dead-israel-hamas-war-rcna124238,NBC,Gaza struggles to bury and grieve the dead in accordance with Islamic traditions,200,,Gaza struggles to bury and grieve the dead in accordance with Islamic traditions,gaza struggle bury grieve dead accordance islamic tradition,0
https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777,NBC,Gazan families mourn children who were killed during the IDF’s hostage rescue,200,,Gazan families mourn children who were killed during the IDF's hostage rescue,gazan family mourn child killed idf hostage rescue,0
https://www.nbcnews.com/news/world/gaza-death-toll-30000-israel-hamas-victory-or-quagmire-rcna140951,NBC,"As Gaza death toll tops 30,000, is Israel on the path to victory or quagmire?",200,,"As Gaza death toll tops 30,000, is Israel on the path to victory or quagmire?",gaza death toll top israel path victory quagmire,0
https://www.nbcnews.com/news/world/gaza-hospitals-israel-hamas-international-law-rcna125889,NBC,International law questions abound as Israeli forces raid Gaza hospitals,200,,International law questions abound as Israeli forces raid Gaza hospitals,international law question abound israeli force raid gaza hospital,0
https://www.nbcnews.com/news/world/gaza-humanitarian-zones-smaller-than-manhattan-rcna167056,NBC,Gaza's 2.2 million people are confined to a humanitarian area smaller than Manhattan,200,,Gaza's 2.2 million people are confined to a humanitarian area smaller than Manhattan,gaza million people confined humanitarian area smaller manhattan,0
https://www.nbcnews.com/news/world/gaza-ministry-reports-killed-strike-hit-civilian-tents-rafah-rcna154136,NBC,Netanyahu calls Israeli strike that killed dozens in Gaza tent camp 'tragic',200,,Netanyahu calls Israeli strike that killed dozens in Gaza tent camp 'tragic,netanyahu call israeli strike killed dozen gaza tent camp tragic,0
https://www.nbcnews.com/news/world/gaza-palestinian-israel-white-flag-shot-dead-killed-rcna135419,NBC,"A group of Palestinian men waving a white flag is shot at, killing 1",200,,"A group of Palestinian men waving a white flag is shot at, killing 1",group palestinian men waving white flag shot killing,0
https://www.nbcnews.com/news/world/gaza-strip-experiencing-internet-outages-electricity-cuts-bombings-rcna119564,NBC,Gaza Strip experiencing internet outages and electricity cuts after bombings,200,,Gaza Strip experiencing internet outages and electricity cuts after bombings,gaza strip experiencing internet outage electricity cut bombing,0
https://www.nbcnews.com/news/world/gaza-strip-struggles-cope-coronavirus-outbreak-takes-its-toll-n1239972,NBC,Gaza Strip struggles to cope as coronavirus outbreak takes its toll,200,,Gaza Strip struggles to cope as coronavirus outbreak takes its toll,gaza strip struggle cope coronavirus outbreak take toll,0
https://www.nbcnews.com/news/world/gaza-unrwa-school-hit-israel-idf-hamas-rcna155786,NBC,Children among dozens killed in strike on Gaza school that Israeli military says was being used by Hamas,200,,Children among dozens killed in strike on Gaza school that Israeli military says was being used by Hamas,child among dozen killed strike gaza school israeli military say used hamas,0
https://www.nbcnews.com/news/world/gazans-back-two-state-solution-rcna144183,NBC,"Gazans increasingly back a two-state solution, as support for Hamas drops",200,,"Gazans increasingly back a two-state solution, as support for Hamas drops",gazans increasingly back twostate solution support hamas drop,0
https://www.nbcnews.com/news/world/germany-issues-1st-arrest-warrant-2022-nord-stream-pipeline-blasts-rcna166526,NBC,Germany issues 1st arrest warrant for 2022 Nord Stream pipeline blasts,200,,Germany issues 1st arrest warrant for 2022 Nord Stream pipeline blasts,germany issue st arrest warrant nord stream pipeline blast,0
https://www.nbcnews.com/news/world/hamas-chief-ismail-haniyeh-killed-israeli-airstrike-iran-hamas-says-rcna164425,NBC,"Hamas political leader Ismail Haniyeh killed in Iran, group says",200,,"Hamas political leader Ismail Haniyeh killed in Iran, group says",hamas political leader ismail haniyeh killed iran group say,0
https://www.nbcnews.com/news/world/hamas-gaza-releases-hostages-israel-nurit-yitzhak-yocheved-lifshitz-rcna121680,NBC,Hamas releases two more hostages,200,,Hamas releases two more hostages,hamas release two hostage,0
